Factor,Items,Estimator,CFI,TLI,RMSEA,SRMR,Item_Count,Source
F6,"v46,v47,v51,v57",MLR,0.999656343,0.998969028,0.012151073,0.016138515,4,data_1
F6,"v46,v47,v51,v57",WLSMV,0.999346444,0.998039333,0.035785338,0.020049292,4,data_1
F6,"v46,v47,v51,v59",MLR,0.989938265,0.969814796,0.068591356,0.020534548,4,data_1
F6,"v46,v47,v51,v59",WLSMV,0.999184535,0.997553606,0.039765546,0.024043355,4,data_1
F6,"v46,v47,v51,v60",MLR,0.991389437,0.97416831,0.062057818,0.0231649,4,data_1
F6,"v46,v47,v51,v60",WLSMV,0.998767703,0.996303109,0.048630674,0.025230559,4,data_1
F6,"v46,v47,v52,v54",MLR,0.993035681,0.979107042,0.062058304,0.020972299,4,data_1
F6,"v46,v47,v52,v54",WLSMV,0.999084326,0.997252979,0.044755945,0.023392032,4,data_1
F6,"v46,v47,v52,v54",WLSMV,0.999000071,0.997000212,0.067864172,0.027959103,4,data_2
F6,"v46,v47,v52,v54,v57",MLR,0.98575782,0.971515641,0.059016508,0.028283554,5,data_1
F6,"v46,v47,v52,v54,v57",MLR,0.985734217,0.971468434,0.075975637,0.029432432,5,data_2
F6,"v46,v47,v52,v54,v57",WLSMV,0.996759614,0.993519228,0.057144623,0.03455568,5,data_1
F6,"v46,v47,v52,v54,v57",WLSMV,0.999813894,0.999627788,0.020588947,0.026955538,5,data_2
F6,"v46,v47,v52,v54,v59",MLR,0.98581792,0.97163584,0.062058106,0.027703447,5,data_1
F6,"v46,v47,v52,v54,v59",WLSMV,0.998551641,0.997103282,0.039356036,0.029660839,5,data_1
F6,"v46,v47,v52,v54,v59",WLSMV,0.998332916,0.996665831,0.063339404,0.035503585,5,data_2
F6,"v46,v47,v52,v54,v60",MLR,0.981909214,0.963818428,0.068541069,0.029112321,5,data_1
F6,"v46,v47,v52,v54,v60",WLSMV,0.998115067,0.996230134,0.044558957,0.030307988,5,data_1
F6,"v46,v47,v52,v54,v60",WLSMV,0.99857138,0.99714276,0.058256194,0.033714918,5,data_2
F6,"v46,v47,v52,v56",MLR,0.999284218,0.997852654,0.020119038,0.014001751,4,data_1
F6,"v46,v47,v52,v56",WLSMV,0.999117267,0.997351801,0.068263999,0.023735733,4,data_2
F6,"v46,v47,v52,v56,v57",MLR,0.995954186,0.991908372,0.03184935,0.019645477,5,data_1
F6,"v46,v47,v52,v56,v57",WLSMV,0.999910779,0.999821558,0.009841174,0.021960454,5,data_1
F6,"v46,v47,v52,v56,v57",WLSMV,0.999163891,0.998327782,0.046497505,0.031032921,5,data_2
F6,"v46,v47,v52,v56,v59",MLR,0.985391248,0.970782497,0.064014595,0.028666456,5,data_1
F6,"v46,v47,v52,v56,v59",WLSMV,0.998549649,0.997099298,0.040633815,0.02979974,5,data_1
F6,"v46,v47,v52,v56,v59",WLSMV,0.998232401,0.996464802,0.069261426,0.034391771,5,data_2
F6,"v46,v47,v52,v56,v60",MLR,0.989229328,0.978458655,0.053451167,0.025389519,5,data_1
F6,"v46,v47,v52,v56,v60",WLSMV,0.999281413,0.998562825,0.028232989,0.025612377,5,data_1
F6,"v46,v47,v52,v56,v60",WLSMV,0.998888528,0.997777056,0.054333047,0.0300994,5,data_2
F6,"v46,v47,v52,v57",MLR,0.993930653,0.981791959,0.053335769,0.018427668,4,data_1
F6,"v46,v47,v52,v57",MLR,0.999864272,0.999592816,0.010644501,0.011591609,4,data_2
F6,"v46,v47,v52,v57",WLSMV,0.999188553,0.997565659,0.040145956,0.021011189,4,data_1
F6,"v46,v47,v52,v59",MLR,0.991610864,0.974832591,0.066359012,0.023231194,4,data_1
F6,"v46,v47,v52,v59",WLSMV,0.999312995,0.997938984,0.037548649,0.024147917,4,data_1
F6,"v46,v47,v52,v59",WLSMV,0.999010203,0.997030608,0.070305432,0.027168057,4,data_2
F6,"v46,v47,v52,v60",WLSMV,0.998079471,0.994238412,0.062826376,0.028119161,4,data_1
F6,"v46,v47,v52,v60",WLSMV,0.999055414,0.997166243,0.068164916,0.028998688,4,data_2
F6,"v46,v47,v54,v57",MLR,0.992524833,0.9775745,0.072656138,0.021906475,4,data_2
F6,"v46,v47,v54,v59",WLSMV,0.997739791,0.993219372,0.062046655,0.029583323,4,data_1
F6,"v46,v47,v54,v60",MLR,0.986013989,0.958041966,0.078331665,0.026678408,4,data_1
F6,"v46,v47,v54,v60",WLSMV,0.998528372,0.995585117,0.04909958,0.02710979,4,data_1
F6,"v46,v47,v54,v60",WLSMV,0.998723057,0.996169172,0.070393143,0.03251409,4,data_2
F6,"v46,v47,v56,v57",MLR,0.991887174,0.975661522,0.059175229,0.019620615,4,data_1
F6,"v46,v47,v56,v57",WLSMV,0.999143153,0.997429458,0.039253703,0.021630778,4,data_1
F6,"v46,v47,v56,v57",WLSMV,0.998927821,0.996783463,0.068824392,0.033509233,4,data_2
F6,"v46,v47,v56,v59",WLSMV,0.996678937,0.990036811,0.078375779,0.033741258,4,data_1
F6,"v46,v47,v56,v60",MLR,0.993159571,0.979478712,0.055637138,0.022026223,4,data_1
F6,"v46,v47,v56,v60",WLSMV,0.999661906,0.998985717,0.024336514,0.021595218,4,data_1
F6,"v46,v47,v56,v60",WLSMV,0.999197895,0.997593685,0.059530161,0.028586547,4,data_2
F6,"v46,v49,v50,v51",MLR,0.998685424,0.996056272,0.030920137,0.011878703,4,data_1
F6,"v46,v49,v50,v51",WLSMV,0.99992631,0.999778929,0.017292447,0.014985404,4,data_1
F6,"v46,v49,v50,v51,v52",MLR,0.995714844,0.991429688,0.052292238,0.015901822,5,data_2
F6,"v46,v49,v50,v51,v52",WLSMV,0.997805518,0.995611036,0.068122746,0.033932394,5,data_1
F6,"v46,v49,v50,v51,v52,v54",MLR,0.993792739,0.989654564,0.049514495,0.021123342,6,data_2
F6,"v46,v49,v50,v51,v52,v54",WLSMV,0.996142122,0.993570203,0.0706088,0.04355278,6,data_1
F6,"v46,v49,v50,v51,v52,v54,v57",MLR,0.980636064,0.970954096,0.074510348,0.028203745,7,data_2
F6,"v46,v49,v50,v51,v52,v54,v57",WLSMV,0.994703524,0.992055286,0.072114419,0.047586356,7,data_1
F6,"v46,v49,v50,v51,v52,v54,v57,v59",WLSMV,0.997908128,0.997071379,0.069970427,0.045067182,8,data_2
F6,"v46,v49,v50,v51,v52,v54,v59",MLR,0.983707374,0.975561061,0.069314962,0.027509364,7,data_2
F6,"v46,v49,v50,v51,v52,v54,v59",WLSMV,0.995081658,0.992622487,0.069818379,0.047569027,7,data_1
F6,"v46,v49,v50,v51,v52,v54,v59",WLSMV,0.999823043,0.999734564,0.022502839,0.028172867,7,data_2
F6,"v46,v49,v50,v51,v52,v54,v60",MLR,0.990287433,0.98543115,0.052819569,0.024263803,7,data_2
F6,"v46,v49,v50,v51,v52,v54,v60",WLSMV,0.995859198,0.993788797,0.063063693,0.044607073,7,data_1
F6,"v46,v49,v50,v51,v52,v56",MLR,0.994372135,0.990620225,0.047658771,0.020313227,6,data_2
F6,"v46,v49,v50,v51,v52,v56",WLSMV,0.997552406,0.995920677,0.057573398,0.036690735,6,data_1
F6,"v46,v49,v50,v51,v52,v56,v57",MLR,0.964423724,0.946635586,0.078431027,0.037088152,7,data_1
F6,"v46,v49,v50,v51,v52,v56,v57",WLSMV,0.996732724,0.995099087,0.058046524,0.039977566,7,data_1
F6,"v46,v49,v50,v51,v52,v56,v57",WLSMV,0.999892041,0.999838062,0.017905927,0.03056084,7,data_2
F6,"v46,v49,v50,v51,v52,v56,v57,v59",WLSMV,0.997975391,0.997165548,0.070731946,0.045128003,8,data_2
F6,"v46,v49,v50,v51,v52,v56,v59",MLR,0.981566146,0.972349219,0.074561592,0.028556191,7,data_2
F6,"v46,v49,v50,v51,v52,v56,v59",WLSMV,0.996211568,0.994317352,0.062689682,0.043390147,7,data_1
F6,"v46,v49,v50,v51,v52,v56,v59",WLSMV,0.999755204,0.999632807,0.027254564,0.02822429,7,data_2
F6,"v46,v49,v50,v51,v52,v56,v60",MLR,0.99008875,0.985133125,0.053889088,0.023957645,7,data_2
F6,"v46,v49,v50,v51,v52,v56,v60",WLSMV,0.997219213,0.99582882,0.052786724,0.038987806,7,data_1
F6,"v46,v49,v50,v51,v52,v57",WLSMV,0.996651722,0.994419537,0.068590451,0.040089498,6,data_1
F6,"v46,v49,v50,v51,v52,v57",WLSMV,0.999766813,0.999611354,0.030646938,0.029156636,6,data_2
F6,"v46,v49,v50,v51,v52,v59",MLR,0.987371585,0.978952642,0.072432498,0.023546358,6,data_2
F6,"v46,v49,v50,v51,v52,v59",WLSMV,0.996604837,0.994341395,0.068940505,0.041198883,6,data_1
F6,"v46,v49,v50,v51,v52,v59",WLSMV,0.999666395,0.999443991,0.037016592,0.025836795,6,data_2
F6,"v46,v49,v50,v51,v52,v60",MLR,0.991126822,0.98521137,0.059989311,0.021791306,6,data_2
F6,"v46,v49,v50,v51,v52,v60",WLSMV,0.997117845,0.995196408,0.06264851,0.038945422,6,data_1
F6,"v46,v49,v50,v51,v54",MLR,0.994390869,0.988781738,0.042921105,0.022603141,5,data_1
F6,"v46,v49,v50,v51,v54",WLSMV,0.999600151,0.999200303,0.026600491,0.025735558,5,data_1
F6,"v46,v49,v50,v51,v54,v57",MLR,0.982927359,0.971545599,0.059567128,0.029297658,6,data_1
F6,"v46,v49,v50,v51,v54,v57",MLR,0.988346723,0.980577871,0.065484964,0.022919402,6,data_2
F6,"v46,v49,v50,v51,v54,v57",WLSMV,0.998530469,0.997550782,0.042148025,0.031549689,6,data_1
F6,"v46,v49,v50,v51,v54,v59",MLR,0.974635877,0.957726462,0.075262831,0.035622474,6,data_1
F6,"v46,v49,v50,v51,v54,v59",MLR,0.986504157,0.977506928,0.071547124,0.02687147,6,data_2
F6,"v46,v49,v50,v51,v54,v59",WLSMV,0.997612167,0.996020278,0.053645838,0.038346972,6,data_1
F6,"v46,v49,v50,v51,v54,v59",WLSMV,0.99962242,0.999370701,0.03655158,0.029231596,6,data_2
F6,"v46,v49,v50,v51,v54,v60",MLR,0.974985658,0.95830943,0.073336644,0.032264869,6,data_1
F6,"v46,v49,v50,v51,v54,v60",MLR,0.999598967,0.999331612,0.012108529,0.0182825,6,data_2
F6,"v46,v49,v50,v51,v54,v60",WLSMV,0.998663917,0.997773196,0.039231976,0.033579073,6,data_1
F6,"v46,v49,v50,v51,v56",MLR,0.997077289,0.994154578,0.031643349,0.018597057,5,data_1
F6,"v46,v49,v50,v51,v56,v57",MLR,0.989306493,0.982177488,0.048013691,0.024122789,6,data_1
F6,"v46,v49,v50,v51,v56,v57",WLSMV,0.99956975,0.999282916,0.023466136,0.02392402,6,data_1
F6,"v46,v49,v50,v51,v56,v57",WLSMV,0.999973798,0.999956331,0.009888239,0.027996112,6,data_2
F6,"v46,v49,v50,v51,v56,v59",MLR,0.976082079,0.960136798,0.074534681,0.034486297,6,data_1
F6,"v46,v49,v50,v51,v56,v59",WLSMV,0.998051256,0.996752093,0.049775282,0.035976375,6,data_1
F6,"v46,v49,v50,v51,v56,v59",WLSMV,0.999499014,0.999165024,0.043464568,0.0302944,6,data_2
F6,"v46,v49,v50,v51,v56,v60",MLR,0.980945394,0.968242324,0.065094598,0.028442514,6,data_1
F6,"v46,v49,v50,v51,v56,v60",MLR,0.997560918,0.995934864,0.030243314,0.01919096,6,data_2
F6,"v46,v49,v50,v51,v56,v60",WLSMV,0.999364112,0.998940186,0.027748334,0.028667412,6,data_1
F6,"v46,v49,v50,v51,v57",MLR,0.987369647,0.974739294,0.065215586,0.024380347,5,data_1
F6,"v46,v49,v50,v51,v57",WLSMV,0.999169796,0.998339593,0.040959883,0.023596129,5,data_1
F6,"v46,v49,v50,v51,v57",WLSMV,0.999752259,0.999504517,0.038056277,0.027398094,5,data_2
F6,"v46,v49,v50,v51,v59",MLR,0.982240652,0.964481305,0.079862229,0.029446862,5,data_1
F6,"v46,v49,v50,v51,v59",WLSMV,0.998589078,0.997178156,0.052842138,0.030729643,5,data_1
F6,"v46,v49,v50,v51,v59",WLSMV,0.999392473,0.998784946,0.059762409,0.027446449,5,data_2
F6,"v46,v49,v50,v51,v60",MLR,0.998334385,0.996668769,0.031331198,0.015041056,5,data_2
F6,"v46,v49,v50,v51,v60",WLSMV,0.999092874,0.998185747,0.041520849,0.027614061,5,data_1
F6,"v46,v49,v50,v52",MLR,0.991807472,0.975422416,0.075847784,0.019266773,4,data_1
F6,"v46,v49,v50,v52",MLR,0.997087181,0.991261543,0.057616614,0.015559575,4,data_2
F6,"v46,v49,v50,v52",WLSMV,0.999176987,0.99753096,0.054030121,0.023370437,4,data_1
F6,"v46,v49,v50,v52,v54",MLR,0.982465328,0.964930656,0.075736816,0.030308196,5,data_1
F6,"v46,v49,v50,v52,v54",MLR,0.992749841,0.985499682,0.061952642,0.02304976,5,data_2
F6,"v46,v49,v50,v52,v54",WLSMV,0.998020931,0.996041861,0.056535527,0.033450068,5,data_1
F6,"v46,v49,v50,v52,v54,v57",MLR,0.969115121,0.948525202,0.07997333,0.037794792,6,data_1
F6,"v46,v49,v50,v52,v54,v57",WLSMV,0.995841397,0.993068996,0.067801685,0.043008135,6,data_1
F6,"v46,v49,v50,v52,v54,v59",MLR,0.988958637,0.981597729,0.062103914,0.027564592,6,data_2
F6,"v46,v49,v50,v52,v54,v59",WLSMV,0.997571966,0.995953277,0.052170741,0.038152228,6,data_1
F6,"v46,v49,v50,v52,v54,v60",MLR,0.987242658,0.978737764,0.066198343,0.026717221,6,data_2
F6,"v46,v49,v50,v52,v54,v60",WLSMV,0.997506295,0.995843826,0.051724149,0.037442536,6,data_1
F6,"v46,v49,v50,v52,v56",MLR,0.98571136,0.971422721,0.069733535,0.026075276,5,data_1
F6,"v46,v49,v50,v52,v56",MLR,0.995998395,0.991996789,0.0466965,0.020058761,5,data_2
F6,"v46,v49,v50,v52,v56",WLSMV,0.998928674,0.997857347,0.0427805,0.02814505,5,data_1
F6,"v46,v49,v50,v52,v56,v57",MLR,0.976940964,0.961568273,0.07028129,0.031453714,6,data_1
F6,"v46,v49,v50,v52,v56,v57",WLSMV,0.998038551,0.996730918,0.04794854,0.033846437,6,data_1
F6,"v46,v49,v50,v52,v56,v57",WLSMV,0.999996601,0.999994335,0.003158748,0.028512942,6,data_2
F6,"v46,v49,v50,v52,v56,v59",MLR,0.989195831,0.981993051,0.062318069,0.027586675,6,data_2
F6,"v46,v49,v50,v52,v56,v59",WLSMV,0.998194702,0.996991171,0.046209769,0.035603498,6,data_1
F6,"v46,v49,v50,v52,v56,v60",MLR,0.989213886,0.982023143,0.061653363,0.025179655,6,data_2
F6,"v46,v49,v50,v52,v56,v60",WLSMV,0.998367358,0.99727893,0.042903032,0.033683103,6,data_1
F6,"v46,v49,v50,v52,v57",WLSMV,0.998233423,0.996466847,0.056153532,0.032261764,5,data_1
F6,"v46,v49,v50,v52,v57",WLSMV,0.9998497,0.9996994,0.025664616,0.026175919,5,data_2
F6,"v46,v49,v50,v52,v59",MLR,0.994114098,0.988228197,0.056919352,0.021529248,5,data_2
F6,"v46,v49,v50,v52,v59",WLSMV,0.998429508,0.996859015,0.05283767,0.033274182,5,data_1
F6,"v46,v49,v50,v52,v60",WLSMV,0.998037566,0.996075132,0.057900216,0.034863232,5,data_1
F6,"v46,v49,v50,v54,v57",MLR,0.989423097,0.978846194,0.055481558,0.025955698,5,data_1
F6,"v46,v49,v50,v54,v57",MLR,0.987338757,0.974677513,0.077913086,0.023235218,5,data_2
F6,"v46,v49,v50,v54,v57",WLSMV,0.999231549,0.998463098,0.034661962,0.027568157,5,data_1
F6,"v46,v49,v50,v54,v59",MLR,0.984619181,0.969238362,0.070060265,0.028224549,5,data_1
F6,"v46,v49,v50,v54,v59",MLR,0.996571765,0.99314353,0.041013141,0.024157797,5,data_2
F6,"v46,v49,v50,v54,v59",WLSMV,0.999306265,0.99861253,0.032887419,0.029653952,5,data_1
F6,"v46,v49,v50,v54,v60",MLR,0.983203626,0.966407252,0.071304598,0.026813954,5,data_1
F6,"v46,v49,v50,v54,v60",WLSMV,0.999864321,0.999728641,0.014086339,0.024938151,5,data_1
F6,"v46,v49,v50,v56,v57",MLR,0.994024041,0.988048083,0.042723818,0.020002508,5,data_1
F6,"v46,v49,v50,v56,v57",WLSMV,0.999955844,0.999911689,0.013541175,0.026868226,5,data_2
F6,"v46,v49,v50,v56,v59",MLR,0.982790187,0.965580374,0.076013352,0.029618074,5,data_1
F6,"v46,v49,v50,v56,v59",MLR,0.993760099,0.987520198,0.056419564,0.026577404,5,data_2
F6,"v46,v49,v50,v56,v59",WLSMV,0.999082893,0.998165786,0.03901689,0.030926766,5,data_1
F6,"v46,v49,v50,v56,v60",MLR,0.985761935,0.97152387,0.06714997,0.025293861,5,data_1
F6,"v46,v49,v50,v56,v60",MLR,0.999591824,0.999183647,0.014209498,0.017315414,5,data_2
F6,"v46,v49,v50,v56,v60",WLSMV,0.999943643,0.999887286,0.009346904,0.023557586,5,data_1
F6,"v46,v49,v50,v57",MLR,0.991256743,0.973770229,0.074461109,0.019515966,4,data_1
F6,"v46,v49,v50,v57",WLSMV,0.999932906,0.999798719,0.01545272,0.014635146,4,data_1
F6,"v46,v49,v50,v57",WLSMV,0.99968774,0.999063219,0.051860706,0.024471784,4,data_2
F6,"v46,v49,v50,v59",WLSMV,0.999469888,0.998409665,0.042826671,0.024012661,4,data_1
F6,"v46,v49,v50,v60",WLSMV,0.999503255,0.998509765,0.040250868,0.021695964,4,data_1
F6,"v46,v49,v51,v52",MLR,0.999798432,0.999395297,0.013905162,0.010451533,4,data_2
F6,"v46,v49,v51,v52,v54",MLR,0.993106864,0.986213727,0.056041791,0.021324973,5,data_2
F6,"v46,v49,v51,v52,v54,v57",MLR,0.988932867,0.981554778,0.058005429,0.026360442,6,data_2
F6,"v46,v49,v51,v52,v54,v57,v59",WLSMV,0.99802658,0.997039871,0.060112714,0.041835096,7,data_2
F6,"v46,v49,v51,v52,v54,v57,v60",WLSMV,0.997084098,0.995626148,0.072443616,0.044441533,7,data_2
F6,"v46,v49,v51,v52,v54,v59",MLR,0.987691995,0.979486658,0.062421656,0.025103872,6,data_2
F6,"v46,v49,v51,v52,v54,v60",MLR,0.995779353,0.992965588,0.035900404,0.020821928,6,data_2
F6,"v46,v49,v51,v52,v54,v60",WLSMV,0.991489731,0.985816219,0.078265887,0.048068166,6,data_1
F6,"v46,v49,v51,v52,v56",MLR,0.993142518,0.986285037,0.056565782,0.020663956,5,data_2
F6,"v46,v49,v51,v52,v56",WLSMV,0.994921832,0.989843663,0.073936869,0.039059213,5,data_1
F6,"v46,v49,v51,v52,v56,v57",MLR,0.986441994,0.977403324,0.065041386,0.027100753,6,data_2
F6,"v46,v49,v51,v52,v56,v57",WLSMV,0.992759916,0.987933194,0.075974067,0.044904283,6,data_1
F6,"v46,v49,v51,v52,v56,v57,v59",WLSMV,0.998136059,0.997204089,0.060504014,0.040867115,7,data_2
F6,"v46,v49,v51,v52,v56,v57,v60",WLSMV,0.997309256,0.995963883,0.071933617,0.04324827,7,data_2
F6,"v46,v49,v51,v52,v56,v59",MLR,0.984257234,0.973762057,0.071507792,0.026694438,6,data_2
F6,"v46,v49,v51,v52,v56,v59",WLSMV,0.999831105,0.999718508,0.019942277,0.026968993,6,data_2
F6,"v46,v49,v51,v52,v56,v60",MLR,0.995524116,0.992540193,0.037358164,0.020555064,6,data_2
F6,"v46,v49,v51,v52,v56,v60",WLSMV,0.994435551,0.990725918,0.065492819,0.041276556,6,data_1
F6,"v46,v49,v51,v52,v57",MLR,0.994523436,0.989046872,0.050974481,0.021492495,5,data_2
F6,"v46,v49,v51,v52,v57,v59",WLSMV,0.997704649,0.996174414,0.076398052,0.042945793,6,data_2
F6,"v46,v49,v51,v52,v59",MLR,0.996380154,0.992760309,0.042216739,0.017476304,5,data_2
F6,"v46,v49,v51,v52,v60",MLR,0.999669987,0.999339973,0.012536407,0.015548863,5,data_2
F6,"v46,v49,v51,v54",MLR,0.992966266,0.978898799,0.054193515,0.021441567,4,data_1
F6,"v46,v49,v51,v54",WLSMV,0.999354114,0.998062342,0.030738937,0.022515036,4,data_1
F6,"v46,v49,v51,v54,v57",MLR,0.980207617,0.960415234,0.064866254,0.029836946,5,data_1
F6,"v46,v49,v51,v54,v57",WLSMV,0.997699605,0.995399211,0.045505427,0.030152316,5,data_1
F6,"v46,v49,v51,v54,v57,v59",WLSMV,0.997930138,0.996550229,0.06614062,0.037782381,6,data_2
F6,"v46,v49,v51,v54,v57,v60",WLSMV,0.99695657,0.994927617,0.079698905,0.039682144,6,data_2
F6,"v46,v49,v51,v54,v59",MLR,0.986148751,0.972297501,0.077591386,0.025294514,5,data_2
F6,"v46,v49,v51,v54,v59",WLSMV,0.994498462,0.988996923,0.069613727,0.041120753,5,data_1
F6,"v46,v49,v51,v54,v59",WLSMV,0.999462502,0.998925005,0.037722757,0.029163538,5,data_2
F6,"v46,v49,v51,v54,v60",MLR,0.976579447,0.953158894,0.072759875,0.031322958,5,data_1
F6,"v46,v49,v51,v54,v60",WLSMV,0.997689715,0.995379429,0.043845382,0.032023825,5,data_1
F6,"v46,v49,v51,v56",MLR,0.998378856,0.995136568,0.027182858,0.01534507,4,data_1
F6,"v46,v49,v51,v56,v57",MLR,0.990247984,0.980495969,0.047139476,0.023403928,5,data_1
F6,"v46,v49,v51,v56,v57",WLSMV,0.999704129,0.999408258,0.017230454,0.020952972,5,data_1
F6,"v46,v49,v51,v56,v57,v59",WLSMV,0.998045938,0.996743229,0.066803845,0.036684942,6,data_2
F6,"v46,v49,v51,v56,v57,v60",WLSMV,0.997240526,0.995400877,0.078664216,0.037915756,6,data_2
F6,"v46,v49,v51,v56,v59",WLSMV,0.995927504,0.991855007,0.063026092,0.037947274,5,data_1
F6,"v46,v49,v51,v56,v59",WLSMV,0.99918084,0.998361679,0.048868531,0.03009333,5,data_2
F6,"v46,v49,v51,v56,v60",MLR,0.983618903,0.967237807,0.062754907,0.027044134,5,data_1
F6,"v46,v49,v51,v56,v60",WLSMV,0.99918229,0.99836458,0.027331707,0.026210995,5,data_1
F6,"v46,v49,v51,v57",MLR,0.987945942,0.963837826,0.073720318,0.02360078,4,data_1
F6,"v46,v49,v51,v57",WLSMV,0.998921095,0.996763284,0.046182392,0.020292094,4,data_1
F6,"v46,v49,v51,v59",MLR,0.994322145,0.982966435,0.071883054,0.01654405,4,data_2
F6,"v46,v49,v51,v59",WLSMV,0.999526443,0.998579328,0.051826866,0.02110341,4,data_2
F6,"v46,v49,v51,v60",WLSMV,0.998090673,0.994272018,0.057997545,0.026198403,4,data_1
F6,"v46,v49,v52,v54",MLR,0.99444548,0.983336439,0.062606255,0.018856058,4,data_2
F6,"v46,v49,v52,v54",WLSMV,0.995553118,0.986659353,0.077265664,0.032330369,4,data_1
F6,"v46,v49,v52,v54",WLSMV,0.999982136,0.999946408,0.007394519,0.018823889,4,data_2
F6,"v46,v49,v52,v54,v57",MLR,0.988572963,0.977145925,0.064559137,0.026173782,5,data_2
F6,"v46,v49,v52,v54,v59",MLR,0.996360848,0.992721696,0.037120052,0.019814765,5,data_2
F6,"v46,v49,v52,v54,v59",WLSMV,0.993768106,0.987536212,0.072164584,0.041871685,5,data_1
F6,"v46,v49,v52,v54,v60",MLR,0.996806996,0.993613991,0.034440151,0.018288108,5,data_2
F6,"v46,v49,v52,v54,v60",WLSMV,0.994790381,0.989580761,0.064400726,0.03759173,5,data_1
F6,"v46,v49,v52,v56",MLR,0.992707088,0.978121263,0.057618896,0.019897379,4,data_1
F6,"v46,v49,v52,v56",MLR,0.996299515,0.988898546,0.052079375,0.016606551,4,data_2
F6,"v46,v49,v52,v56",WLSMV,0.998981579,0.996944736,0.039272231,0.021384719,4,data_1
F6,"v46,v49,v52,v56,v57",MLR,0.97295981,0.94591962,0.07840189,0.033921348,5,data_1
F6,"v46,v49,v52,v56,v57",MLR,0.988153068,0.976306137,0.067021332,0.025878927,5,data_2
F6,"v46,v49,v52,v56,v57",WLSMV,0.99537408,0.990748159,0.065093165,0.035648752,5,data_1
F6,"v46,v49,v52,v56,v57,v59",WLSMV,0.996525621,0.994209369,0.076865115,0.044083968,6,data_2
F6,"v46,v49,v52,v56,v59",MLR,0.994828429,0.989656859,0.04510085,0.021044966,5,data_2
F6,"v46,v49,v52,v56,v59",WLSMV,0.996130604,0.992261208,0.059743348,0.037292808,5,data_1
F6,"v46,v49,v52,v56,v60",MLR,0.998059481,0.996118963,0.027264509,0.017087121,5,data_2
F6,"v46,v49,v52,v56,v60",WLSMV,0.99707415,0.9941483,0.050446972,0.032492209,5,data_1
F6,"v46,v49,v52,v57",MLR,0.992099485,0.976298454,0.075847161,0.021088625,4,data_2
F6,"v46,v49,v52,v57",WLSMV,0.997186183,0.991558549,0.068202797,0.029280931,4,data_1
F6,"v46,v49,v52,v59",MLR,0.998035006,0.994105018,0.038424353,0.014596225,4,data_2
F6,"v46,v49,v52,v60",MLR,0.995030675,0.985092026,0.060779597,0.017584657,4,data_2
F6,"v46,v49,v52,v60",WLSMV,0.995963764,0.987891293,0.07902852,0.033990143,4,data_1
F6,"v46,v49,v54,v57",MLR,0.983779205,0.951337614,0.077473804,0.029323027,4,data_1
F6,"v46,v49,v54,v57",WLSMV,0.996882853,0.990648559,0.065248363,0.030733912,4,data_1
F6,"v46,v49,v54,v59",MLR,0.994180385,0.982541155,0.060514373,0.02113499,4,data_2
F6,"v46,v49,v54,v59",WLSMV,0.996374646,0.989123939,0.069251948,0.033716419,4,data_1
F6,"v46,v49,v54,v59",WLSMV,0.999585146,0.998755439,0.032106081,0.024070716,4,data_2
F6,"v46,v49,v54,v60",MLR,0.984489341,0.953468022,0.07882535,0.02537411,4,data_1
F6,"v46,v49,v54,v60",WLSMV,0.998895019,0.996685058,0.036399303,0.02412606,4,data_1
F6,"v46,v49,v56,v57",MLR,0.99170408,0.97511224,0.058112478,0.021735785,4,data_1
F6,"v46,v49,v56,v57",WLSMV,0.999198482,0.997595447,0.035568506,0.020308159,4,data_1
F6,"v46,v49,v56,v59",WLSMV,0.996283955,0.988851865,0.074998491,0.034770015,4,data_1
F6,"v46,v49,v56,v59",WLSMV,0.999173971,0.997521913,0.049678171,0.024692326,4,data_2
F6,"v46,v49,v56,v60",MLR,0.985994404,0.957983212,0.078130191,0.024422881,4,data_1
F6,"v46,v49,v56,v60",WLSMV,0.99880258,0.99640774,0.040311253,0.023684634,4,data_1
F6,"v46,v50,v51,v52",MLR,0.995042408,0.985127225,0.055154907,0.016705306,4,data_1
F6,"v46,v50,v51,v52",WLSMV,0.999883957,0.999651872,0.017349479,0.015693924,4,data_1
F6,"v46,v50,v51,v52,v54",WLSMV,0.996230844,0.992461687,0.067363299,0.039964049,5,data_1
F6,"v46,v50,v51,v52,v54,v57",MLR,0.969669201,0.949448669,0.073695036,0.035231768,6,data_1
F6,"v46,v50,v51,v52,v54,v57",MLR,0.985330997,0.975551661,0.067732327,0.027594003,6,data_2
F6,"v46,v50,v51,v52,v54,v57",WLSMV,0.996160804,0.99360134,0.055304094,0.04068376,6,data_1
F6,"v46,v50,v51,v52,v54,v57,v59",WLSMV,0.997367515,0.996051272,0.070074277,0.045046029,7,data_2
F6,"v46,v50,v51,v52,v54,v59",MLR,0.992387726,0.987312877,0.050101975,0.023332156,6,data_2
F6,"v46,v50,v51,v52,v54,v59",WLSMV,0.995556125,0.992593542,0.060521163,0.042395256,6,data_1
F6,"v46,v50,v51,v52,v54,v60",MLR,0.971744697,0.952907828,0.072492672,0.034639889,6,data_1
F6,"v46,v50,v51,v52,v54,v60",MLR,0.99870011,0.997833517,0.020268311,0.019727371,6,data_2
