"Factor","Items","Estimator","CFI","TLI","RMSEA","SRMR","Item_Count"
"F1","v2,v8,v9,v10,v13","MLR",0.964805535736301,0.929611071472601,0.0732274756343578,0.041279804954412,5
"F1","v2,v8,v9,v10,v13","WLSMV",0.990812720661632,0.981625441323263,0.0612498886058526,0.0484057079439152,5
"F1","v2,v8,v9,v11,v13","WLSMV",0.974290399401054,0.948580798802109,0.0703256310111268,0.0540624376947677,5
"F1","v2,v8,v10,v11,v13","MLR",0.96616524809833,0.93233049619666,0.0620379326769348,0.0354717476789987,5
"F1","v2,v8,v10,v11,v13","WLSMV",0.992467270003702,0.984934540007404,0.0429450666439479,0.0424228106926493,5
"F1","v2,v8,v11,v13,v55","MLR",0.985821627147904,0.971643254295808,0.0453898026399406,0.0301994829976305,5
"F1","v2,v8,v11,v13,v55","WLSMV",0.996300129341969,0.992600258683937,0.0373160374205723,0.0395366555513254,5
"F1","v2,v9,v11,v13,v55","WLSMV",0.987735165431448,0.975470330862896,0.0637470705162471,0.0528179958827062,5
"F1","v2,v10,v11,v13,v55","MLR",0.962312472236965,0.924624944473931,0.075293304653093,0.0382574091298125,5
"F1","v2,v10,v11,v13,v55","WLSMV",0.992889618963863,0.985779237927727,0.0529702131040482,0.0456491569140446,5
"F1","v3,v7,v8,v9,v11","WLSMV",0.986396449275183,0.972792898550367,0.0638945177488734,0.0524956688962667,5
"F1","v3,v7,v8,v9,v13","MLR",0.950963310906872,0.901926621813744,0.0767459193499929,0.04221399780428,5
"F1","v3,v7,v8,v9,v13","WLSMV",0.986741828349276,0.973483656698552,0.0614096153392802,0.0499573181571009,5
"F1","v3,v7,v8,v10,v11","WLSMV",0.992550309170727,0.985100618341454,0.0556326089645479,0.0489842583412254,5
"F1","v3,v7,v8,v10,v13","MLR",0.987542452590449,0.975084905180898,0.0422004037190838,0.0315434406956311,5
"F1","v3,v7,v8,v10,v13","WLSMV",0.998820337499494,0.997640674998987,0.0215353757227776,0.0376265763049131,5
"F1","v3,v7,v8,v11,v13","WLSMV",0.982328765476855,0.964657530953711,0.0712503823890598,0.0539620406535783,5
"F1","v3,v7,v9,v10,v11","WLSMV",0.988909168946488,0.977818337892977,0.0717368497527533,0.0548297756792797,5
"F1","v3,v7,v9,v11,v13","WLSMV",0.986487171088656,0.972974342177313,0.0497689616755779,0.0454223387500688,5
"F1","v3,v7,v10,v11,v13","WLSMV",0.988861272674898,0.977722545349795,0.0572919755995849,0.0459047010714524,5
"F1","v3,v7,v11,v13,v55","MLR",0.979370138186579,0.958740276373159,0.0557719954931677,0.0329828978181306,5
"F1","v3,v7,v11,v13,v55","WLSMV",0.996772727578106,0.993545455156212,0.0372978892762128,0.0383415498952012,5
"F1","v3,v8,v9,v10,v11","WLSMV",0.986148931640629,0.972297863281258,0.077550099938537,0.0584453900300839,5
"F1","v3,v8,v10,v11,v13","MLR",0.958021927704477,0.916043855408955,0.0676730507579893,0.0378821574064434,5
"F1","v3,v8,v10,v11,v13","WLSMV",0.989263982496911,0.978527964993821,0.0501829468092308,0.0444518779033986,5
"F1","v3,v8,v11,v13,v55","MLR",0.981524658141079,0.963049316282158,0.0524559869837693,0.0333035026840672,5
"F1","v3,v8,v11,v13,v55","WLSMV",0.993886677766306,0.987773355532613,0.0499730928653091,0.0438636016311535,5
"F1","v3,v9,v11,v13,v55","MLR",0.977095036539173,0.954190073078346,0.0545730905104424,0.0324567545297145,5
"F1","v3,v9,v11,v13,v55","WLSMV",0.997835135772189,0.995670271544378,0.0278612508587222,0.0400217689226185,5
"F1","v3,v10,v11,v13,v55","MLR",0.992251217775833,0.984502435551666,0.0338445837721401,0.0257952684275952,5
"F1","v5,v7,v8,v9,v11","WLSMV",0.980796167169079,0.961592334338159,0.0769936133674729,0.0536628373679333,5
"F1","v5,v7,v8,v9,v13","WLSMV",0.982245043551405,0.96449008710281,0.0718799903073958,0.0516703277125887,5
"F1","v5,v7,v8,v10,v11","WLSMV",0.988080298331505,0.97616059666301,0.0711205922049396,0.0515253314121085,5
"F1","v5,v7,v8,v10,v13","MLR",0.97767485694214,0.955349713884281,0.0568149213757107,0.0342582822462386,5
"F1","v5,v7,v8,v10,v13","WLSMV",0.994624154150895,0.98924830830179,0.0463728704997747,0.0411101948875863,5
"F1","v5,v7,v9,v10,v11","MLR",0.968628643842089,0.937257287684178,0.0734125729476438,0.0435820656755045,5
"F1","v5,v7,v9,v10,v11","WLSMV",0.993328302636761,0.986656605273521,0.0565521651526417,0.0450387778463569,5
"F1","v5,v7,v9,v11,v13","MLR",0.952473773351914,0.904947546703828,0.0651827693026823,0.0376502019279045,5
"F1","v5,v7,v9,v11,v13","WLSMV",0.988236673364631,0.976473346729261,0.0472658899132217,0.0442825048903129,5
"F1","v5,v7,v10,v11,v13","MLR",0.95380465035819,0.90760930071638,0.0753564782111931,0.0389904129963635,5
"F1","v5,v7,v10,v11,v13","WLSMV",0.990776368552949,0.981552737105898,0.0527442149805955,0.0441131176496252,5
"F1","v5,v7,v11,v13,v55","MLR",0.978331113799268,0.956662227598537,0.0559669140289595,0.0338070175795787,5
"F1","v5,v7,v11,v13,v55","WLSMV",0.995370859380943,0.990741718761886,0.0440531533667042,0.0401046860004711,5
"F1","v5,v8,v9,v10,v11","WLSMV",0.98734509226596,0.97469018453192,0.0750883068583243,0.055108641169521,5
"F1","v5,v8,v9,v10,v13","WLSMV",0.984428315846898,0.968856631693797,0.0787760046318882,0.0555500200271624,5
"F1","v5,v8,v10,v11,v13","WLSMV",0.982451862213068,0.964903724426136,0.0645559947287206,0.0476750888242362,5
"F1","v5,v8,v11,v13,v55","MLR",0.9858245369437,0.971649073887399,0.0448685401971116,0.0317914588517439,5
"F1","v5,v8,v11,v13,v55","WLSMV",0.992396895530958,0.984793791061917,0.0546397301817887,0.0433894854462846,5
"F1","v5,v9,v11,v13,v55","MLR",0.970324668758106,0.940649337516212,0.0609069439179517,0.0348539725877523,5
"F1","v5,v9,v11,v13,v55","WLSMV",0.993867212514847,0.987734425029694,0.0462765080659703,0.0443887805442696,5
"F1","v5,v10,v11,v13,v55","MLR",0.988199098960575,0.976398197921149,0.0411506278755572,0.0284228174385044,5
"F1","v5,v10,v11,v13,v55","WLSMV",0.998818544683825,0.99763708936765,0.021983016460301,0.0350225912019572,5
"F1","v7,v8,v9,v11,v13","MLR",0.960596384956182,0.921192769912363,0.0738531944036711,0.0421346382975071,5
"F1","v7,v8,v9,v11,v13","WLSMV",0.988087937529973,0.976175875059946,0.0624701643596497,0.0492306212208734,5
"F1","v7,v8,v10,v11,v13","MLR",0.966481259172913,0.932962518345825,0.0741111808812069,0.0384181784362912,5
"F1","v7,v8,v10,v11,v13","WLSMV",0.994145658968997,0.988291317937994,0.050846790433474,0.0438531525239804,5
"F1","v1,v2,v3,v5,v7,v11","WLSMV",0.995771139232714,0.992951898721189,0.0697296555174482,0.045959068773254,6
"F1","v1,v2,v3,v5,v7,v55","WLSMV",0.996362900412919,0.993938167354866,0.0710460659590155,0.0407696984822703,6
"F1","v1,v2,v3,v5,v9,v11","WLSMV",0.995680202161384,0.992800336935639,0.0693527431279636,0.0481785348535755,6
"F1","v1,v2,v3,v5,v9,v13","WLSMV",0.99742170887156,0.995702848119266,0.052959546158454,0.035038996953661,6
"F1","v1,v2,v3,v5,v9,v55","WLSMV",0.997107648715435,0.995179414525725,0.0623354076854457,0.0356125422068185,6
"F1","v1,v2,v3,v5,v10,v13","WLSMV",0.996085959177573,0.993476598629288,0.0662211258824533,0.0422785785289629,6
"F1","v1,v2,v3,v5,v10,v55","WLSMV",0.996453770197713,0.994089616996189,0.0700626058442991,0.0400100250113013,6
"F1","v1,v2,v3,v9,v11,v13","WLSMV",0.990344959126735,0.983908265211225,0.0785809927564705,0.0646558657654705,6
"F1","v1,v2,v3,v9,v13,v55","WLSMV",0.992523118097555,0.987538530162592,0.0789302237559495,0.0573306568594483,6
"F1","v1,v2,v5,v9,v11,v13","WLSMV",0.990269534551627,0.983782557586045,0.0778002813025818,0.0638942142116437,6
"F1","v1,v7,v8,v10,v11,v13","WLSMV",0.981236568758732,0.968727614597886,0.0737528995408768,0.0636934701696828,6
"F1","v2,v7,v8,v9,v10,v11","WLSMV",0.989600548950819,0.982667581584699,0.0654930418294404,0.0518609645572411,6
"F1","v2,v7,v8,v9,v10,v13","WLSMV",0.983844706464471,0.973074510774118,0.0796401653421335,0.057863710408308,6
"F1","v2,v7,v8,v9,v11,v13","MLR",0.945709890277328,0.909516483795547,0.0696974116673477,0.0443183340610336,6
"F1","v2,v7,v8,v9,v11,v13","WLSMV",0.987878364450107,0.979797274083512,0.0518477236701168,0.0527882287007948,6
"F1","v2,v7,v8,v10,v11,v13","MLR",0.957580284810513,0.929300474684189,0.0670469510727739,0.0413048579205067,6
"F1","v2,v7,v8,v10,v11,v13","WLSMV",0.993845350617817,0.989742251029695,0.0424685016770772,0.0481954206518243,6
"F1","v3,v7,v8,v9,v11,v13","WLSMV",0.980491000763871,0.967485001273119,0.0651939719632822,0.0588459798520046,6
"F1","v3,v7,v8,v10,v11,v13","MLR",0.94349595808126,0.9058265968021,0.0770168470072888,0.0453405800020856,6
"F1","v3,v7,v8,v10,v11,v13","WLSMV",0.990853946492923,0.984756577488204,0.0512381933740947,0.051993665050272,6
"F1","v5,v7,v8,v9,v11,v13","WLSMV",0.976638419249274,0.961064032082124,0.0718967443254167,0.0594735389261962,6
"F1","v5,v7,v8,v10,v11,v13","WLSMV",0.987495733289572,0.97915955548262,0.0602835038641869,0.0535353505171977,6
"F1","v2,v7,v8,v9,v10,v11,v13","WLSMV",0.97954251098132,0.96931376647198,0.0784047037922403,0.0643214186676222,7
